rid,topic,statement,rate,agreement_text
53825209026,253,I am familiar with this topic,5.0,Strongly agree
53825209026,253,This topic is interesting to me,4.0,Somewhat agree
53825209026,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
53825209026,234,I am familiar with this topic,4.0,Somewhat agree
53825209026,234,This topic is interesting to me,2.0,Somewhat disagree
53825209026,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
53825209026,283,I am familiar with this topic,2.0,Somewhat disagree
53825209026,283,This topic is interesting to me,2.0,Somewhat disagree
53825209026,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
53929812579,213,I am familiar with this topic,2.0,Somewhat disagree
53929812579,213,This topic is interesting to me,4.0,Somewhat agree
53929812579,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
53929812579,253,I am familiar with this topic,4.0,Somewhat agree
53929812579,253,This topic is interesting to me,5.0,Strongly agree
53929812579,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
53929812579,234,I am familiar with this topic,4.0,Somewhat agree
53929812579,234,This topic is interesting to me,5.0,Strongly agree
53929812579,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
53929812579,283,I am familiar with this topic,5.0,Strongly agree
53929812579,283,This topic is interesting to me,5.0,Strongly agree
53929812579,283,It should be easy to find relevant information for this topic,5.0,Strongly agree
55585047286,213,I am familiar with this topic,2.0,Somewhat disagree
55585047286,213,This topic is interesting to me,2.0,Somewhat disagree
55585047286,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
55585047286,253,I am familiar with this topic,5.0,Strongly agree
55585047286,253,This topic is interesting to me,3.0,Neither agree nor disagree
55585047286,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
55585047286,234,I am familiar with this topic,4.0,Somewhat agree
55585047286,234,This topic is interesting to me,3.0,Neither agree nor disagree
55585047286,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
55585047286,283,I am familiar with this topic,1.0,Strongly disagree
55585047286,283,This topic is interesting to me,3.0,Neither agree nor disagree
55585047286,283,It should be easy to find relevant information for this topic,5.0,Strongly agree
57343971708,213,I am familiar with this topic,4.0,Somewhat agree
57343971708,213,This topic is interesting to me,2.0,Somewhat disagree
57343971708,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
57343971708,253,I am familiar with this topic,1.0,Strongly disagree
57343971708,253,This topic is interesting to me,2.0,Somewhat disagree
57343971708,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
57343971708,234,I am familiar with this topic,1.0,Strongly disagree
57343971708,234,This topic is interesting to me,2.0,Somewhat disagree
57343971708,234,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
57343971708,283,I am familiar with this topic,1.0,Strongly disagree
57343971708,283,This topic is interesting to me,2.0,Somewhat disagree
57343971708,283,It should be easy to find relevant information for this topic,5.0,Strongly agree
57883484137,213,I am familiar with this topic,4.0,Somewhat agree
57883484137,213,This topic is interesting to me,3.0,Neither agree nor disagree
57883484137,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
57883484137,253,I am familiar with this topic,3.0,Neither agree nor disagree
57883484137,253,This topic is interesting to me,4.0,Somewhat agree
57883484137,253,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
57883484137,234,I am familiar with this topic,4.0,Somewhat agree
57883484137,234,This topic is interesting to me,4.0,Somewhat agree
57883484137,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
57883484137,283,I am familiar with this topic,2.0,Somewhat disagree
57883484137,283,This topic is interesting to me,2.0,Somewhat disagree
57883484137,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
57948679376,213,I am familiar with this topic,5.0,Strongly agree
57948679376,213,This topic is interesting to me,5.0,Strongly agree
57948679376,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
57948679376,253,I am familiar with this topic,5.0,Strongly agree
57948679376,253,This topic is interesting to me,3.0,Neither agree nor disagree
57948679376,253,It should be easy to find relevant information for this topic,4.0,Somewhat agree
57948679376,234,I am familiar with this topic,5.0,Strongly agree
57948679376,234,This topic is interesting to me,5.0,Strongly agree
57948679376,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
57948679376,283,I am familiar with this topic,4.0,Somewhat agree
57948679376,283,This topic is interesting to me,2.0,Somewhat disagree
57948679376,283,It should be easy to find relevant information for this topic,5.0,Strongly agree
60606928889,213,I am familiar with this topic,5.0,Strongly agree
60606928889,213,This topic is interesting to me,4.0,Somewhat agree
60606928889,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
60606928889,253,I am familiar with this topic,5.0,Strongly agree
60606928889,253,This topic is interesting to me,4.0,Somewhat agree
60606928889,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
60606928889,234,I am familiar with this topic,4.0,Somewhat agree
60606928889,234,This topic is interesting to me,4.0,Somewhat agree
60606928889,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
60606928889,283,I am familiar with this topic,4.0,Somewhat agree
60606928889,283,This topic is interesting to me,4.0,Somewhat agree
60606928889,283,It should be easy to find relevant information for this topic,5.0,Strongly agree
60832753977,213,I am familiar with this topic,2.0,Somewhat disagree
60832753977,213,This topic is interesting to me,2.0,Somewhat disagree
60832753977,213,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
60832753977,253,I am familiar with this topic,3.0,Neither agree nor disagree
60832753977,253,This topic is interesting to me,4.0,Somewhat agree
60832753977,253,It should be easy to find relevant information for this topic,4.0,Somewhat agree
60832753977,234,I am familiar with this topic,4.0,Somewhat agree
60832753977,234,This topic is interesting to me,4.0,Somewhat agree
60832753977,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
60832753977,283,I am familiar with this topic,4.0,Somewhat agree
60832753977,283,This topic is interesting to me,4.0,Somewhat agree
60832753977,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
61180804627,213,I am familiar with this topic,3.0,Neither agree nor disagree
61180804627,213,This topic is interesting to me,4.0,Somewhat agree
61180804627,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
61180804627,253,I am familiar with this topic,4.0,Somewhat agree
61180804627,253,This topic is interesting to me,4.0,Somewhat agree
61180804627,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
61180804627,234,I am familiar with this topic,5.0,Strongly agree
61180804627,234,This topic is interesting to me,5.0,Strongly agree
61180804627,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
61180804627,283,I am familiar with this topic,2.0,Somewhat disagree
61180804627,283,This topic is interesting to me,2.0,Somewhat disagree
61180804627,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
62305674117,213,I am familiar with this topic,4.0,Somewhat agree
62305674117,213,This topic is interesting to me,2.0,Somewhat disagree
62305674117,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
62305674117,253,I am familiar with this topic,4.0,Somewhat agree
62305674117,253,This topic is interesting to me,2.0,Somewhat disagree
62305674117,253,It should be easy to find relevant information for this topic,4.0,Somewhat agree
62305674117,234,I am familiar with this topic,4.0,Somewhat agree
62305674117,234,This topic is interesting to me,3.0,Neither agree nor disagree
62305674117,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
62305674117,283,I am familiar with this topic,2.0,Somewhat disagree
62305674117,283,This topic is interesting to me,4.0,Somewhat agree
62305674117,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
62450082050,213,I am familiar with this topic,3.0,Neither agree nor disagree
62450082050,213,This topic is interesting to me,4.0,Somewhat agree
62450082050,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
62450082050,253,I am familiar with this topic,2.0,Somewhat disagree
62450082050,253,This topic is interesting to me,2.0,Somewhat disagree
62450082050,253,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
62450082050,234,I am familiar with this topic,2.0,Somewhat disagree
62450082050,234,This topic is interesting to me,2.0,Somewhat disagree
62450082050,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
62450082050,283,I am familiar with this topic,2.0,Somewhat disagree
62450082050,283,This topic is interesting to me,1.0,Strongly disagree
